event_date,event_location,fighter1,fighter2,result_raw,winner,kd_1,kd_2,str_1,str_2,td_1,td_2,sub_1,sub_2,weight_class,method,method_detail,round,time
"June 29, 2019","Minneapolis, Minnesota, USA",Demian Maia,Anthony Rocco Martin,win,Demian Maia,0,0,3,22,3,0,0,0,Welterweight,M-DEC,,3,5:00
"June 29, 2019","Minneapolis, Minnesota, USA",Vinc Pichel,Roosevelt Roberts,win,Vinc Pichel,0,0,60,31,3,2,1,0,Lightweight,U-DEC,,3,5:00
"June 29, 2019","Minneapolis, Minnesota, USA",Drew Dober,Marco Polo Reyes,win,Drew Dober,1,0,16,5,0,0,0,0,Lightweight,KO/TKO,Punches,1,1:07
"June 29, 2019","Minneapolis, Minnesota, USA",Alonzo Menifield,Paul Craig,win,Alonzo Menifield,0,0,8,7,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,3:19
"June 29, 2019","Minneapolis, Minnesota, USA",Ricardo Ramos,Journey Newson,win,Ricardo Ramos,0,0,40,38,3,0,0,1,Bantamweight,U-DEC,,3,5:00
"June 29, 2019","Minneapolis, Minnesota, USA",Eryk Anders,Vinicius Moreira,win,Eryk Anders,1,0,11,2,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,1:18
"June 29, 2019","Minneapolis, Minnesota, USA",Jared Gordon,Dan Moret,win,Jared Gordon,0,0,48,34,2,2,0,1,Lightweight,U-DEC,,3,5:00
"June 29, 2019","Minneapolis, Minnesota, USA",Dalcha Lungiambula,Dequan Townsend,win,Dalcha Lungiambula,1,0,32,13,4,0,0,0,Light Heavyweight,KO/TKO,Punch,3,0:42
"June 29, 2019","Minneapolis, Minnesota, USA",Amanda Ribas,Emily Whitmire,win,Amanda Ribas,0,0,21,7,2,0,2,0,Women's Strawweight,SUB,Rear Naked Choke,2,2:10
"June 29, 2019","Minneapolis, Minnesota, USA",Maurice Greene,Junior Albini,win,Maurice Greene,2,0,37,19,0,0,0,0,Heavyweight,KO/TKO,Punch,1,3:38
"June 22, 2019","Greenville, South Carolina, USA",Chan Sung Jung,Renato Moicano,win,Chan Sung Jung,1,0,16,0,0,0,0,0,Featherweight,KO/TKO,Punch,1,0:58
"June 22, 2019","Greenville, South Carolina, USA",Randy Brown,Bryan Barberena,win,Randy Brown,1,0,89,47,0,0,0,0,Welterweight,KO/TKO,Kick,3,2:54
"June 22, 2019","Greenville, South Carolina, USA",Andre Ewell,Anderson Dos Santos,win,Andre Ewell,0,0,73,35,0,2,0,0,Bantamweight,U-DEC,,3,5:00
"June 22, 2019","Greenville, South Carolina, USA",Andrea Lee,Montana De La Rosa,win,Andrea Lee,0,0,73,14,1,5,0,1,Women's Flyweight,U-DEC,,3,5:00
"June 22, 2019","Greenville, South Carolina, USA",Kevin Holland,Alessio Di Chirico,win,Kevin Holland,0,0,58,51,0,2,0,0,Middleweight,U-DEC,,3,5:00
"June 22, 2019","Greenville, South Carolina, USA",Dan Ige,Kevin Aguilar,win,Dan Ige,1,0,71,33,1,1,0,0,Featherweight,U-DEC,,3,5:00
"June 22, 2019","Greenville, South Carolina, USA",Ashley Yoder,Syuri Kondo,win,Ashley Yoder,0,0,75,23,1,0,0,1,Women's Strawweight,U-DEC,,3,5:00
"June 22, 2019","Greenville, South Carolina, USA",Luis Pena,Matt Wiman,win,Luis Pena,0,0,87,24,1,1,1,0,Lightweight,KO/TKO,Punches,3,1:14
"June 22, 2019","Greenville, South Carolina, USA",Jairzinho Rozenstruik,Allen Crowder,win,Jairzinho Rozenstruik,1,0,4,0,0,0,0,0,Heavyweight,KO/TKO,Punches,1,0:09
"June 22, 2019","Greenville, South Carolina, USA",Molly McCann,Ariane da Silva,win,Molly McCann,0,0,108,68,2,0,0,0,Women's Flyweight,U-DEC,,3,5:00
"June 22, 2019","Greenville, South Carolina, USA",Deron Winn,Eric Spicely,win,Deron Winn,0,0,169,108,0,0,0,0,Middleweight,U-DEC,,3,5:00
"June 08, 2019","Chicago, Illinois, USA",Henry Cejudo,Marlon Moraes,win,Henry Cejudo,0,0,90,57,1,0,1,0,Bantamweight,KO/TKO,Punches,3,4:51
"June 08, 2019","Chicago, Illinois, USA",Valentina Shevchenko,Jessica Eye,win,Valentina Shevchenko,1,0,8,2,2,0,1,0,Women's Flyweight,KO/TKO,Kick,2,0:26
"June 08, 2019","Chicago, Illinois, USA",Tony Ferguson,Donald Cerrone,win,Tony Ferguson,0,0,104,68,0,1,0,0,Lightweight,KO/TKO,,2,5:00
"June 08, 2019","Chicago, Illinois, USA",Petr Yan,Jimmie Rivera,win,Petr Yan,2,0,56,73,1,0,0,0,Bantamweight,U-DEC,,3,5:00
"June 08, 2019","Chicago, Illinois, USA",Blagoy Ivanov,Tai Tuivasa,win,Blagoy Ivanov,1,0,73,64,2,0,0,0,Heavyweight,U-DEC,,3,5:00
"June 08, 2019","Chicago, Illinois, USA",Tatiana Suarez,Nina Nunes,win,Tatiana Suarez,0,0,75,48,4,0,0,0,Women's Strawweight,U-DEC,,3,5:00
"June 08, 2019","Chicago, Illinois, USA",Aljamain Sterling,Pedro Munhoz,win,Aljamain Sterling,0,0,174,105,0,0,0,0,Bantamweight,U-DEC,,3,5:00
"June 08, 2019","Chicago, Illinois, USA",Alexa Grasso,Karolina Kowalkiewicz,win,Alexa Grasso,0,0,148,90,0,0,1,0,Women's Strawweight,U-DEC,,3,5:00
"June 08, 2019","Chicago, Illinois, USA",Calvin Kattar,Ricardo Lamas,win,Calvin Kattar,1,0,22,12,0,0,0,0,Featherweight,KO/TKO,Punch,1,4:06
"June 08, 2019","Chicago, Illinois, USA",Yan Xiaonan,Angela Hill,win,Yan Xiaonan,0,0,94,71,1,1,0,1,Women's Strawweight,U-DEC,,3,5:00
"June 08, 2019","Chicago, Illinois, USA",Darren Stewart,Bevon Lewis,win,Darren Stewart,0,0,30,31,0,0,0,0,Middleweight,U-DEC,,3,5:00
"June 08, 2019","Chicago, Illinois, USA",Eddie Wineland,Grigory Popov,win,Eddie Wineland,2,0,74,55,0,0,0,0,Bantamweight,KO/TKO,Punch,2,4:47
"June 08, 2019","Chicago, Illinois, USA",Katlyn Cerminara,Joanne Wood,win,Katlyn Cerminara,0,0,82,112,0,3,0,0,Women's Flyweight,U-DEC,,3,5:00
"June 01, 2019","Stockholm, Sweden",Anthony Smith,Alexander Gustafsson,win,Anthony Smith,0,0,49,72,0,1,1,0,Light Heavyweight,SUB,Rear Naked Choke,4,2:38
"June 01, 2019","Stockholm, Sweden",Aleksandar Rakic,Jimi Manuwa,win,Aleksandar Rakic,1,0,2,2,0,0,0,0,Light Heavyweight,KO/TKO,Kick,1,0:47
"June 01, 2019","Stockholm, Sweden",Makwan Amirkhani,Chris Fishgold,win,Makwan Amirkhani,0,0,9,16,1,0,1,0,Featherweight,SUB,Anaconda Choke,2,4:25
"June 01, 2019","Stockholm, Sweden",Christos Giagos,Damir Hadzovic,win,Christos Giagos,0,0,47,24,6,1,0,0,Lightweight,U-DEC,,3,5:00
"June 01, 2019","Stockholm, Sweden",Daniel Teymur,Sung Bin Jo,win,Daniel Teymur,0,0,40,21,1,1,0,1,Featherweight,U-DEC,,3,5:00
"June 01, 2019","Stockholm, Sweden",Sergey Khandozhko,Rostem Akman,win,Sergey Khandozhko,1,0,60,39,1,2,0,0,Welterweight,U-DEC,,3,5:00
"June 01, 2019","Stockholm, Sweden",Lina Lansberg,Tonya Evinger,win,Lina Lansberg,0,0,50,6,1,1,0,0,Women's Bantamweight,U-DEC,,3,5:00
"June 01, 2019","Stockholm, Sweden",Leonardo Santos,Stevie Ray,win,Leonardo Santos,1,0,12,2,0,0,0,0,Lightweight,KO/TKO,Punch,1,2:17
"June 01, 2019","Stockholm, Sweden",Frank Camacho,Nick Hein,win,Frank Camacho,0,0,100,37,0,1,0,0,Lightweight,KO/TKO,Punches,2,4:56
"June 01, 2019","Stockholm, Sweden",Bea Malecki,Duda Santana,win,Bea Malecki,0,0,19,42,0,3,2,0,Women's Bantamweight,SUB,Rear Naked Choke,2,1:59
"June 01, 2019","Stockholm, Sweden",Devin Clark,Darko Stosic,win,Devin Clark,0,0,40,26,2,1,0,0,Light Heavyweight,U-DEC,,3,5:00
"June 01, 2019","Stockholm, Sweden",Joel Alvarez,Danilo Belluardo,win,Joel Alvarez,0,0,19,13,0,2,0,0,Lightweight,KO/TKO,Punches,2,2:22
"May 18, 2019","Rochester, New York, USA",Rafael Dos Anjos,Kevin Lee,win,Rafael Dos Anjos,0,0,60,35,4,6,1,0,Welterweight,SUB,Arm Triangle,4,3:47
"May 18, 2019","Rochester, New York, USA",Ian Heinisch,Antonio Carlos Junior,win,Ian Heinisch,0,0,39,15,1,4,0,0,Middleweight,U-DEC,,3,5:00
"May 18, 2019","Rochester, New York, USA",Felicia Spencer,Megan Anderson,win,Felicia Spencer,0,0,22,3,1,0,1,0,Women's Featherweight,SUB,Rear Naked Choke,1,3:24
"May 18, 2019","Rochester, New York, USA",Vicente Luque,Derrick Krantz,win,Vicente Luque,1,0,18,6,0,1,0,0,Welterweight,KO/TKO,Punch,1,3:52
"May 18, 2019","Rochester, New York, USA",Charles Oliveira,Nik Lentz,win,Charles Oliveira,1,0,38,18,0,2,1,0,Lightweight,KO/TKO,Punch,2,2:11
"May 18, 2019","Rochester, New York, USA",Davi Ramos,Austin Hubbard,win,Davi Ramos,0,0,63,44,3,0,0,0,Lightweight,U-DEC,,3,5:00
"May 18, 2019","Rochester, New York, USA",Aspen Ladd,Sijara Eubanks,win,Aspen Ladd,0,0,69,77,3,2,3,0,Women's Bantamweight,U-DEC,,3,5:00
"May 18, 2019","Rochester, New York, USA",Desmond Green,Charles Jourdain,win,Desmond Green,0,0,78,55,4,0,0,0,Lightweight,U-DEC,,3,5:00
"May 18, 2019","Rochester, New York, USA",Michel Pereira,Danny Roberts,win,Michel Pereira,1,0,6,2,0,0,0,0,Welterweight,KO/TKO,Flying Knee,1,1:47
"May 18, 2019","Rochester, New York, USA",Grant Dawson,Michael Trizano,win,Grant Dawson,0,0,27,20,3,0,1,0,Featherweight,SUB,Rear Naked Choke,2,2:27
"May 18, 2019","Rochester, New York, USA",Ed Herman,Patrick Cummins,win,Ed Herman,1,0,11,22,0,1,0,0,Light Heavyweight,KO/TKO,Knee,1,3:39
"May 18, 2019","Rochester, New York, USA",Zak Cummings,Trevin Giles,win,Zak Cummings,1,0,34,31,0,0,1,0,Middleweight,SUB,Guillotine Choke,3,4:01
"May 18, 2019","Rochester, New York, USA",Julio Arce,Julian Erosa,win,Julio Arce,1,0,74,43,1,0,0,0,Featherweight,KO/TKO,Kick,3,1:49
"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil",Jessica Andrade,Rose Namajunas,win,Jessica Andrade,0,1,47,55,2,0,0,1,Women's Strawweight,KO/TKO,Slam,2,2:58
"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil",Jared Cannonier,Anderson Silva,win,Jared Cannonier,1,0,17,8,0,0,0,0,Middleweight,KO/TKO,Kick,1,4:47
"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil",Alexander Volkanovski,Jose Aldo,win,Alexander Volkanovski,0,0,95,29,0,0,0,0,Featherweight,U-DEC,,3,5:00
"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil",Laureano Staropoli,Thiago Alves,win,Laureano Staropoli,0,0,54,58,1,1,0,0,Welterweight,U-DEC,,3,5:00
"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil",Irene Aldana,Bethe Correia,win,Irene Aldana,0,0,83,81,0,0,1,0,Women's Bantamweight,SUB,Armbar,3,3:24
"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil",Ryan Spann,Rogerio Nogueira,win,Ryan Spann,1,0,13,6,1,0,1,0,Light Heavyweight,KO/TKO,Punch,1,2:07
"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil",Thiago Moises,Kurt Holobaugh,win,Thiago Moises,0,0,66,39,4,2,1,0,Lightweight,U-DEC,,3,5:00
"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil",Warlley Alves,Sergio Moraes,win,Warlley Alves,1,0,72,20,0,0,0,0,Welterweight,KO/TKO,Punch,3,4:13
"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil",Clay Guida,BJ Penn,win,Clay Guida,0,0,80,64,1,0,0,0,Lightweight,U-DEC,,3,5:00
"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil",Luana Carolina,Priscila Cachoeira,win,Luana Carolina,1,0,111,69,0,0,3,0,Women's Flyweight,U-DEC,,3,5:00
"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil",Raoni Barcelos,Carlos Huachin,win,Raoni Barcelos,1,0,59,20,0,0,1,0,Bantamweight,KO/TKO,Elbows,2,4:49
"May 11, 2019","Rio de Janeiro, Rio de Janeiro, Brazil",Viviane Araujo,Talita Bernardo,win,Viviane Araujo,1,0,61,46,3,0,0,0,Women's Bantamweight,KO/TKO,Punch,3,0:48
"May 04, 2019","Ottawa, Ontario, Canada",Donald Cerrone,Al Iaquinta,win,Donald Cerrone,2,0,138,90,0,0,0,0,Lightweight,U-DEC,,5,5:00
"May 04, 2019","Ottawa, Ontario, Canada",Derek Brunson,Elias Theodorou,win,Derek Brunson,0,0,56,65,4,0,0,0,Middleweight,U-DEC,,3,5:00
"May 04, 2019","Ottawa, Ontario, Canada",Shane Burgos,Cub Swanson,win,Shane Burgos,0,0,134,129,0,0,0,0,Featherweight,S-DEC,,3,5:00
"May 04, 2019","Ottawa, Ontario, Canada",Merab Dvalishvili,Brad Katona,win,Merab Dvalishvili,0,0,55,32,5,0,0,0,Bantamweight,U-DEC,,3,5:00
"May 04, 2019","Ottawa, Ontario, Canada",Walt Harris,Serghei Spivac,win,Walt Harris,1,0,17,1,0,0,0,0,Heavyweight,KO/TKO,Knees,1,0:50
"May 04, 2019","Ottawa, Ontario, Canada",Andrew Sanchez,Marc-Andre Barriault,win,Andrew Sanchez,0,0,72,69,2,0,0,0,Middleweight,U-DEC,,3,5:00
"May 04, 2019","Ottawa, Ontario, Canada",Macy Chiasson,Sarah Moras,win,Macy Chiasson,0,0,43,9,0,1,0,1,Women's Bantamweight,KO/TKO,Punches,2,2:22
"May 04, 2019","Ottawa, Ontario, Canada",Vince Morales,Aiemann Zahabi,win,Vince Morales,0,0,59,28,0,1,0,0,Bantamweight,U-DEC,,3,5:00
"May 04, 2019","Ottawa, Ontario, Canada",Nordine Taleb,Kyle Prepolec,win,Nordine Taleb,0,0,90,52,0,0,0,0,Welterweight,U-DEC,,3,5:00
"May 04, 2019","Ottawa, Ontario, Canada",Matt Sayles,Kyle Nelson,win,Matt Sayles,0,0,75,26,0,2,1,4,Featherweight,SUB,Arm Triangle,3,3:16
"May 04, 2019","Ottawa, Ontario, Canada",Arjan Bhullar,Juan Adams,win,Arjan Bhullar,0,0,41,81,2,0,0,0,Heavyweight,U-DEC,,3,5:00
"May 04, 2019","Ottawa, Ontario, Canada",Cole Smith,Mitch Gagnon,win,Cole Smith,0,1,38,15,2,0,2,2,Bantamweight,U-DEC,,3,5:00
"April 27, 2019","Sunrise, Florida, USA",Jack Hermansson,Jacare Souza,win,Jack Hermansson,0,0,148,90,3,0,1,0,Middleweight,U-DEC,,5,5:00
"April 27, 2019","Sunrise, Florida, USA",Greg Hardy,Dmitrii Smoliakov,win,Greg Hardy,0,0,14,1,0,0,0,0,Heavyweight,KO/TKO,Punches,1,2:15
"April 27, 2019","Sunrise, Florida, USA",Mike Perry,Alex Oliveira,win,Mike Perry,0,0,65,48,0,0,0,0,Welterweight,U-DEC,,3,5:00
"April 27, 2019","Sunrise, Florida, USA",Glover Teixeira,Ion Cutelaba,win,Glover Teixeira,0,0,30,74,0,0,1,0,Light Heavyweight,SUB,Rear Naked Choke,2,3:37
"April 27, 2019","Sunrise, Florida, USA",Cory Sandhagen,John Lineker,win,Cory Sandhagen,0,0,120,106,2,1,0,1,Bantamweight,S-DEC,,3,5:00
"April 27, 2019","Sunrise, Florida, USA",Roosevelt Roberts,Thomas Gifford,win,Roosevelt Roberts,0,0,53,30,2,1,0,0,Lightweight,U-DEC,,3,5:00
"April 27, 2019","Sunrise, Florida, USA",Takashi Sato,Ben Saunders,win,Takashi Sato,1,0,28,46,0,0,0,0,Welterweight,KO/TKO,Elbows,2,1:18
"April 27, 2019","Sunrise, Florida, USA",Augusto Sakai,Andrei Arlovski,win,Augusto Sakai,0,0,42,75,0,0,0,0,Heavyweight,S-DEC,,3,5:00
"April 27, 2019","Sunrise, Florida, USA",Carla Esparza,Virna Jandiroba,win,Carla Esparza,0,0,25,17,4,3,0,0,Women's Strawweight,U-DEC,,3,5:00
"April 27, 2019","Sunrise, Florida, USA",Gilbert Burns,Mike Davis,win,Gilbert Burns,0,0,49,13,3,0,1,0,Lightweight,SUB,Rear Naked Choke,2,4:15
"April 27, 2019","Sunrise, Florida, USA",Jim Miller,Jason Gonzalez,win,Jim Miller,0,0,6,10,2,0,1,0,Lightweight,SUB,Rear Naked Choke,1,2:12
"April 27, 2019","Sunrise, Florida, USA",Angela Hill,Jodie Esquibel,win,Angela Hill,0,0,117,57,0,0,0,0,Women's Strawweight,U-DEC,,3,5:00
"April 27, 2019","Sunrise, Florida, USA",Dhiego Lima,Court McGee,win,Dhiego Lima,0,1,65,65,0,0,0,0,Welterweight,S-DEC,,3,5:00
"April 20, 2019","Saint Petersburg, Saint Petersburg, Russia",Alistair Overeem,Aleksei Oleinik,win,Alistair Overeem,1,0,29,38,0,0,0,0,Heavyweight,KO/TKO,Knee,1,4:45
"April 20, 2019","Saint Petersburg, Saint Petersburg, Russia",Islam Makhachev,Arman Tsarukyan,win,Islam Makhachev,0,0,14,13,4,1,0,0,Lightweight,U-DEC,,3,5:00
"April 20, 2019","Saint Petersburg, Saint Petersburg, Russia",Sergei Pavlovich,Marcelo Golm,win,Sergei Pavlovich,1,0,17,5,0,0,0,0,Heavyweight,KO/TKO,Punches,1,1:06
"April 20, 2019","Saint Petersburg, Saint Petersburg, Russia",Roxanne Modafferi,Antonina Shevchenko,win,Roxanne Modafferi,0,0,33,64,5,0,0,0,Women's Flyweight,S-DEC,,3,5:00
"April 20, 2019","Saint Petersburg, Saint Petersburg, Russia",Krzysztof Jotko,Alen Amedovski,win,Krzysztof Jotko,0,0,43,6,4,0,0,0,Middleweight,U-DEC,,3,5:00
"April 20, 2019","Saint Petersburg, Saint Petersburg, Russia",Movsar Evloev,SeungWoo Choi,win,Movsar Evloev,0,0,50,26,5,0,0,0,Featherweight,U-DEC,,3,5:00
"April 20, 2019","Saint Petersburg, Saint Petersburg, Russia",Sultan Aliev,Keita Nakamura,win,Sultan Aliev,0,0,25,29,2,0,0,0,Welterweight,U-DEC,,3,5:00
"April 20, 2019","Saint Petersburg, Saint Petersburg, Russia",Alexander Yakovlev,Alex Da Silva,win,Alexander Yakovlev,0,0,14,8,1,1,1,0,Lightweight,SUB,Schultz Front Headlock,2,3:10
"April 20, 2019","Saint Petersburg, Saint Petersburg, Russia",Shamil Abdurakhimov,Marcin Tybura,win,Shamil Abdurakhimov,1,0,36,28,0,0,0,0,Heavyweight,KO/TKO,Punches,2,3:15
"April 20, 2019","Saint Petersburg, Saint Petersburg, Russia",Michal Oleksiejczuk,Gadzhimurad Antigulov,win,Michal Oleksiejczuk,3,0,8,6,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,0:44
"April 20, 2019","Saint Petersburg, Saint Petersburg, Russia",Magomed Mustafaev,Rafael Fiziev,win,Magomed Mustafaev,1,0,10,1,0,0,0,0,Lightweight,KO/TKO,Spinning Back Kick,1,1:26
"April 13, 2019","Atlanta, Georgia, USA",Dustin Poirier,Max Holloway,win,Dustin Poirier,0,0,178,181,1,0,0,1,Lightweight,U-DEC,,5,5:00
"April 13, 2019","Atlanta, Georgia, USA",Israel Adesanya,Kelvin Gastelum,win,Israel Adesanya,4,0,109,91,0,1,2,0,Middleweight,U-DEC,,5,5:00
"April 13, 2019","Atlanta, Georgia, USA",Khalil Rountree Jr.,Eryk Anders,win,Khalil Rountree Jr.,4,0,79,16,0,0,0,0,Light Heavyweight,U-DEC,,3,5:00
"April 13, 2019","Atlanta, Georgia, USA",Dwight Grant,Alan Jouban,win,Dwight Grant,0,0,38,24,0,1,0,0,Welterweight,S-DEC,,3,5:00
"April 13, 2019","Atlanta, Georgia, USA",Nikita Krylov,Ovince Saint Preux,win,Nikita Krylov,0,0,27,4,1,3,2,0,Light Heavyweight,SUB,Rear Naked Choke,2,2:30
"April 13, 2019","Atlanta, Georgia, USA",Matt Frevola,Jalin Turner,win,Matt Frevola,0,0,31,35,4,0,2,1,Lightweight,U-DEC,,3,5:00
"April 13, 2019","Atlanta, Georgia, USA",Alexandre Pantoja,Wilson Reis,win,Alexandre Pantoja,1,0,23,1,0,1,0,0,Flyweight,KO/TKO,Punch,1,2:58
"April 13, 2019","Atlanta, Georgia, USA",Max Griffin,Zelim Imadaev,win,Max Griffin,0,0,47,64,6,0,3,0,Welterweight,M-DEC,,3,5:00
"April 13, 2019","Atlanta, Georgia, USA",Khalid Taha,Boston Salmon,win,Khalid Taha,1,0,5,0,0,0,0,0,Bantamweight,KO/TKO,Punch,1,0:25
"April 13, 2019","Atlanta, Georgia, USA",Belal Muhammad,Curtis Millender,win,Belal Muhammad,0,0,47,48,2,0,0,0,Welterweight,U-DEC,,3,5:00
"April 13, 2019","Atlanta, Georgia, USA",Montel Jackson,Andre Soukhamthath,win,Montel Jackson,0,0,64,30,3,1,0,0,Bantamweight,U-DEC,,3,5:00
"April 13, 2019","Atlanta, Georgia, USA",Poliana Botelho,Lauren Mueller,win,Poliana Botelho,0,0,47,47,2,0,0,0,Women's Flyweight,U-DEC,,3,5:00
"April 13, 2019","Atlanta, Georgia, USA",Brandon Davis,Randy Costa,win,Brandon Davis,0,0,35,46,0,0,1,0,Bantamweight,SUB,Rear Naked Choke,2,1:12
"March 30, 2019","Philadelphia, Pennsylvania, USA",Justin Gaethje,Edson Barboza,win,Justin Gaethje,1,0,20,13,0,0,0,0,Lightweight,KO/TKO,Punch,1,2:30
"March 30, 2019","Philadelphia, Pennsylvania, USA",Jack Hermansson,David Branch,win,Jack Hermansson,0,0,3,1,1,0,1,0,Middleweight,SUB,Guillotine Choke,1,0:49
"March 30, 2019","Philadelphia, Pennsylvania, USA",Josh Emmett,Michael Johnson,win,Josh Emmett,1,0,22,24,0,0,0,0,Featherweight,KO/TKO,Punch,3,4:14
"March 30, 2019","Philadelphia, Pennsylvania, USA",Michelle Waterson-Gomez,Karolina Kowalkiewicz,win,Michelle Waterson-Gomez,0,0,64,57,2,0,1,0,Women's Strawweight,U-DEC,,3,5:00
"March 30, 2019","Philadelphia, Pennsylvania, USA",Paul Craig,Kennedy Nzechukwu,win,Paul Craig,0,0,25,40,1,0,2,0,Light Heavyweight,SUB,Triangle Choke,3,4:20
"March 30, 2019","Philadelphia, Pennsylvania, USA",Sodiq Yusuff,Sheymon Moraes,win,Sodiq Yusuff,1,0,73,54,0,0,0,0,Featherweight,U-DEC,,3,5:00
"March 30, 2019","Philadelphia, Pennsylvania, USA",Marina Rodriguez,Jessica Aguilar,win,Marina Rodriguez,1,0,118,50,0,0,0,1,Women's Strawweight,U-DEC,,3,5:00
"March 30, 2019","Philadelphia, Pennsylvania, USA",Desmond Green,Ross Pearson,win,Desmond Green,1,0,25,12,1,0,0,0,Lightweight,KO/TKO,Punches,1,2:52
"March 30, 2019","Philadelphia, Pennsylvania, USA",Kevin Aguilar,Enrique Barzola,win,Kevin Aguilar,0,0,58,52,0,0,0,0,Featherweight,U-DEC,,3,5:00
"March 30, 2019","Philadelphia, Pennsylvania, USA",Kevin Holland,Gerald Meerschaert,win,Kevin Holland,0,0,27,10,1,6,2,4,Middleweight,S-DEC,,3,5:00
"March 30, 2019","Philadelphia, Pennsylvania, USA",Casey Kenney,Ray Borg,win,Casey Kenney,0,0,32,17,2,7,0,0,Bantamweight,U-DEC,,3,5:00
"March 30, 2019","Philadelphia, Pennsylvania, USA",Maryna Moroz,Sabina Mazo,win,Maryna Moroz,0,0,56,64,1,0,0,0,Women's Flyweight,U-DEC,,3,5:00
"March 30, 2019","Philadelphia, Pennsylvania, USA",Alex Perez,Mark De La Rosa,win,Alex Perez,0,0,60,26,2,0,0,0,Bantamweight,U-DEC,,3,5:00
"March 23, 2019","Nashville, Tennessee, USA",Anthony Pettis,Stephen Thompson,win,Anthony Pettis,1,0,32,47,0,0,0,0,Welterweight,KO/TKO,Punch,2,4:55
"March 23, 2019","Nashville, Tennessee, USA",Curtis Blaydes,Justin Willis,win,Curtis Blaydes,0,0,22,2,7,0,0,0,Heavyweight,U-DEC,,3,5:00
"March 23, 2019","Nashville, Tennessee, USA",John Makdessi,Jesus Pinedo,win,John Makdessi,0,0,73,37,0,0,0,0,Lightweight,U-DEC,,3,5:00
"March 23, 2019","Nashville, Tennessee, USA",Jussier Formiga,Deiveson Figueiredo,win,Jussier Formiga,0,0,26,14,3,0,0,0,Flyweight,U-DEC,,3,5:00
"March 23, 2019","Nashville, Tennessee, USA",Luis Pena,Steven Peterson,win,Luis Pena,0,0,52,34,1,4,0,1,Featherweight,U-DEC,,3,5:00
"March 23, 2019","Nashville, Tennessee, USA",Maycee Barber,JJ Aldrich,win,Maycee Barber,0,0,55,25,0,0,0,0,Women's Flyweight,KO/TKO,Punches,2,3:01
"March 23, 2019","Nashville, Tennessee, USA",Bryce Mitchell,Bobby Moffett,win,Bryce Mitchell,0,0,17,9,0,5,2,2,Featherweight,U-DEC,,3,5:00
"March 23, 2019","Nashville, Tennessee, USA",Marlon Vera,Frankie Saenz,win,Marlon Vera,1,0,12,4,0,0,0,0,Bantamweight,KO/TKO,Punch,1,1:25
"March 23, 2019","Nashville, Tennessee, USA",Jennifer Maia,Alexis Davis,win,Jennifer Maia,0,0,60,72,0,1,0,0,Women's Flyweight,U-DEC,,3,5:00
"March 23, 2019","Nashville, Tennessee, USA",Randa Markos,Angela Hill,win,Randa Markos,0,0,13,2,1,0,1,0,Women's Strawweight,SUB,Armbar,1,4:24
"March 23, 2019","Nashville, Tennessee, USA",Chris Gutierrez,Ryan MacDonald,win,Chris Gutierrez,0,0,69,15,0,0,0,0,Bantamweight,U-DEC,,3,5:00
"March 23, 2019","Nashville, Tennessee, USA",Jordan Espinosa,Eric Shelton,win,Jordan Espinosa,0,0,47,25,1,0,0,0,Flyweight,U-DEC,,3,5:00
"March 16, 2019","London, England, United Kingdom",Jorge Masvidal,Darren Till,win,Jorge Masvidal,1,1,35,21,1,1,0,0,Welterweight,KO/TKO,Punch,2,3:05
"March 16, 2019","London, England, United Kingdom",Leon Edwards,Gunnar Nelson,win,Leon Edwards,1,0,31,9,2,3,0,0,Welterweight,S-DEC,,3,5:00
"March 16, 2019","London, England, United Kingdom",Dominick Reyes,Volkan Oezdemir,win,Dominick Reyes,0,0,44,35,0,1,0,0,Light Heavyweight,S-DEC,,3,5:00
"March 16, 2019","London, England, United Kingdom",Nathaniel Wood,Jose Quinonez,win,Nathaniel Wood,0,0,30,34,2,1,2,0,Bantamweight,SUB,Rear Naked Choke,2,2:46
"March 16, 2019","London, England, United Kingdom",Claudio Silva,Danny Roberts,win,Claudio Silva,0,0,19,26,3,0,4,0,Welterweight,SUB,Armbar,3,2:37
"March 16, 2019","London, England, United Kingdom",Jack Marshman,John Phillips,win,Jack Marshman,0,1,31,32,0,0,0,0,Middleweight,S-DEC,,3,5:00
"March 16, 2019","London, England, United Kingdom",Arnold Allen,Jordan Rinaldi,win,Arnold Allen,1,0,37,30,0,0,0,0,Featherweight,U-DEC,,3,5:00
